,Question,Answer,Buffett_statement
598, Do you feel that the might of America has changed?,"I believe that we are at or near the apex of a great civilization.  I believe that we are at or near the apex of a great civilization.. In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.  In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.. I believe that we are at or near the apex of a great civilization.  I believe that we are at or near the apex of a great civilization.. In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.  In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.. I believe that we are at or near the apex of a great civilization.  I believe that we are at or near the apex of a great civilization.. In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.  In 50-100 years, if we’re a poor third to some countries in Asia, I wouldn’t be surprised. If I had to bet, the part of the world that will do best will be Asia.",0
599, Do you feel that the might of America has changed?,"You can bet against the dollar, but I would never bet against America. The system in the U.S. has allowed the country to unleash more for the world than any other country. Since 1776, the U.S. had a different system than the rest of the world and that system unleashed the human potential. We were not the smartest nor did we have the best resources. This is the same system we have in place today with people of similar intelligence. I have and would bet against the U.S. currency, stocks, etc. but the United States prevails over time. There are all kinds of rocky roads but we have rule of law, equality of opportunity, and a meritocracy. We have a market system and people apply energies and imagination to come up with things someone would want. Everyone in this room is working far below his/her potential.--------------------------------------------------Overall, I’m an enormous bull on the United States. In 1790, we had a population of 3.9 million people vs. 290 million in China and 190 million in Europe. We’ve all had roughly the same conditions since then, yet 215 years later, we have 30% of the world’s GDP. This is one of the great all-time success stories.I don’t feel that way. You’ll know who’s right in 20 or 30 years.What we do is no secret. The relative importance of America will diminish. The rest of the world is catching on and adopting our best practices. But our castle will grow. It’s good for us if the rest of the world does well, and they’re growing from a lower base. I don’t think their success comes out of our hide.",1
600, What are the biggest challenges that this country faces?,"The biggest problem is probably weapons of mass destruction. We have always had people who were ill-fitted to society and wished harm on others. In 1945 we unlocked the atom, and that changed everything. The human animal hasn’t changed, you still have the same percentage that are maladjusted. The problem is knowledge, materials, and deliverability. What you could do with the wrong kind of infectious disease is incredible. You can transmit things much faster today. Governments, individuals and organizations can’t control security. It’s what I would spend all of my money on if I could fix it. Everyone here in this room won what I call the ovarian lottery. You were born at the right time and we were all very, very lucky. We are in the luckiest 1% of humanity.",1
601, What do you think about the U.S. trade deficit?,"I talked to Barack back in August, and said: “I have good news and bad news. The good news is that the economy will be terrible, so you’ll definitely get elected. The bad news is that the economy will be even worse at inauguration.” He asked, “Do you think it’s too late to throw the election?” The trade situation is there and it causes problem and could exacerbate the situation. However, all issues go on the back burner until we solve the big problem. We create sovereign wealth funds, buying more goods and services than everyone else in the world. The decline in the oil price has helped the trade deficit but nothing will get better until everyone feels better. Every day, we buy $2 billion of goods and service more than we produce and export. We give the exporting nations USD. The trade deficit creates claims on the United States. Sometimes we’re a little hypocritical. For example, three years ago, the Chinese wanted to buy Unocal (a small oil company in California) and Congress wanted to condemn China for wanting to buy the oil company with the money we gave them (through U.S. imports). That’s a little disingenuous. The trade deficit creates a situation because we give people claim checks, then we get upset when they want to use them. The Japanese bought Rockefeller Center in the 80’s. Did we think they were going to move it? It’s not useful to fan those flames in a nuclear world, and that’s what’s wrong with “Buy America.” The trade deficit will come up big time when we get past the current problems.",1
602," What level of taxation on capital gains is most conducive to the long-term economic health of this society, and is that also the fair and just rate?",".  I think there's an easy answer to your capital gains issue, and one is what makes an economy work best in some abstract mathematical sense, and the other is the consideration that you allude to that gets into issues of fairness. Aristotle felt that systems worked better when they were generally perceived as fair, and civilization worked better if people saw the differences in rewards as being reasonably fair, anyway. I think that if you have a civilization where you work 90 hours a week driving a taxicab, with no money and no medical insurance and so forth, and somebody else does nothing but own Berkshire Hathaway shares and sit on the country club porch and peel off a few every year to pay the bills, that would be regarded as so unfair, that even if it had some theoretical economic efficiency that it would be counterproductive for our particular civilization to have that kind of a tax code. I'm all for having some taxation of capital gains. Once you reach that conclusion, you get into the question of what is the fair rate. I think the fair rate might be a little lower than it is now, but not much lower.Sounds to me like he's a seller of Berkshire. (laughter) Patrick the questioner, who Buffett knew previously--ed. gave me a system of mental construct to attack questions like this. He said just imagine that you were going to be born 24 hours from now, and you had been granted this extraordinary power: You were given the right to determine the economic rules of the society that you were going to enter. Those rules were going to prevail for your lifetime, and your children's lifetime, and your grandchildren's lifetime. But as in most of these types of questions, there's one hooker: You don't know whether you're going to be born black or white, male or female, bright or retarded, infirm or able-bodied, in the United States or Afghanistan--in other words you're going to participate in 24 hours in what I call the ovarian lottery. (laughter) It's the most important event in which you'll ever participate. It's going to determine way more than what school you go to, how hard you work, all kinds of things. You're going to get one ball drawn out of a barrel that probably contains 5.7 billion balls now. And that's you. Now what kind of society are you going to construct with that in prospect?Well I suspect you would focus on two issues that Patrick mentioned in his question. You would try to figure out a system that is going to produce an abundant amount of goods, and where that abundance is going to increase at a rapid rate during your lifetime and your children's and your grandchildren's. You'd want some system that turned out what people wanted and needed, and you'd want something that would turn them out in increasing quantities for as far as the eye could see. But you'd also want a system that, while it did that, treated the people that did not win the ovarian lottery in a way that you would want to be treated if you were in their position, because a lot of people don't win the lottery. I mean, Charlie--when we born the odds were over 30 to 1 against being born in the United States. Just winning that portion of the lottery is an enormous plus. We wouldn't be worth a damn in Afghanistan. We'd be giving talks and nobody would be listening. (laughter) It would be the worst of all worlds. So we won in that way--we won partially in the era in which we were born by being born male. When I was growing up, women could be teachers and secretaries and nurses and that was about it. 50% of the count of the country was excluded from a very large part of the occupations. We won it by being white. No tribute to us, it just happened that way. And we won it in another way by being wired in a certain way which we had nothing to do with, that happens to enable us to be good at valuing businesses. Is that the greatest talent in the world? No, it just happens to be something that pays off like crazy in this system. (laughter)When you get through with that, you still want to have a system where the people that are born like Bill Gates or Andy Grove or something get to turn those talents to work in a way that really maximizes those talents. It would be a crime to have people like that or Tom Murphy working in some pedestrian occupation just because you have this great egalitarian instinct. The trick, it seems to me, is to have some balance that causes the people who have the talents that can produce goods that people want in a market society to turn them out in great quantity, and to keep wanting to do it all their lives, and at the same time, takes the people that lost the lottery, and makes sure that just because they got the wrong ticket, they don't live a life that's dramatically worse than people that were luckier.When I get through that long speech, I probably come out with the idea that the capital gains tax as it is today is just about right. I've been around a lot of people with money and talent over time, they don't always go together but I've been around both classes (laughter) and I see very few of them that are turned off from using their talents by a 28% capital gains tax--it just doesn't happen. They do what they like to do. I've just never seen it happen. I see a lot of people that pay taxes that are higher than 28% that are contributing more to society by some judgment other than a pure market system. I just don't think it's inappropriate in a country like this to tax me at 28% for selling some of my Berkshire shares whereas somebody who makes even relatively modest amounts of money can get up to 39% while they're trying to figure out a cure for cancer. That's where I come out on that. (applause)",1
603, What's your opinion of oil? peak oil?,"If we get another 200 years of growth dispersed over the world while the population goes up, all oil, coal and uranium will run out, so we will have to use the sun. I think there will be some pain in this process. I think it is stupid to use up the hydrocarbons of the world so quickly. It’s stupid when there are so few, and limited, alternatives. What should we have done? We should have brought all the oil over from the Middle East in the 1930s and put it in our ground. Are we doing it now? No. Government policy is behind in rationality. If we are to have a prosperous civilization, we must use the sun. Charlie, what is your over/under for oil production in 25 years?. Oil in 25 years? Down. If that is true, that is a big number. China is doing about 10 million cars this year, so down in 25 years is significant.----------------------------------------------------Q - You speak frequently about future prosperity. How about oil – when it runs out. Isn’ t it like trying to satisfy a drug addict with Coca-Cola?. Titusville 1853 changed the world. There are 500k producing wells in the US. It contributed to the prosperity of the world. The world will not be dependent on that windfall for next 100 yrs. There will be other free lunches available, whether it be solar or other. Don’t give up on humans’ ability to innovate to face problems that seemed insoluble. We haven’t really started. If you could a point in time to be born, I would pick today. CM will give you something more dire. 150 yrs ago they needed the oil to get ahead. We can get ahead without the oil if we have to, we are advanced civilization. We need gas, coal and oil for chemical feedstock, not warmth or motor vehicles. Freeman Dyson has pointed out that we could go off oil. It doesn’t mean because we couldn’t do it before that we can’t do it in future. If it doesn’t bother Freeman Dyson, it shouldn’t bother you too much.  If we get another 200 years of growth dispersed over the world while the population goes up, all oil, coal and uranium will run out, so we will have to use the sun. I think there will be some pain in this process. I think it is stupid to use up the hydrocarbons of the world so quickly. It’s stupid when there are so few, and limited, alternatives. What should we have done? We should have brought all the oil over from the Middle East in the 1930s and put it in our ground. Are we doing it now? No. Government policy is behind in rationality. If we are to have a prosperous civilization, we must use the sun. Charlie, what is your over/under for oil production in 25 years?. Oil in 25 years? Down. If that is true, that is a big number. China is doing about 10 million cars this year, so down in 25 years is significant.----------------------------------------------------Q - You speak frequently about future prosperity. How about oil – when it runs out. Isn’ t it like trying to satisfy a drug addict with Coca-Cola?. Titusville 1853 changed the world. There are 500k producing wells in the US. It contributed to the prosperity of the world. The world will not be dependent on that windfall for next 100 yrs. There will be other free lunches available, whether it be solar or other. Don’t give up on humans’ ability to innovate to face problems that seemed insoluble. We haven’t really started. If you could a point in time to be born, I would pick today. CM will give you something more dire. 150 yrs ago they needed the oil to get ahead. We can get ahead without the oil if we have to, we are advanced civilization. We need gas, coal and oil for chemical feedstock, not warmth or motor vehicles. Freeman Dyson has pointed out that we could go off oil. It doesn’t mean because we couldn’t do it before that we can’t do it in future. If it doesn’t bother Freeman Dyson, it shouldn’t bother you too much. If we get another 200 years of growth dispersed over the world while the population goes up, all oil, coal and uranium will run out, so we will have to use the sun. I think there will be some pain in this process. I think it is stupid to use up the hydrocarbons of the world so quickly. It’s stupid when there are so few, and limited, alternatives. What should we have done? We should have brought all the oil over from the Middle East in the 1930s and put it in our ground. Are we doing it now? No. Government policy is behind in rationality. If we are to have a prosperous civilization, we must use the sun. Charlie, what is your over/under for oil production in 25 years?. Oil in 25 years? Down. If that is true, that is a big number. China is doing about 10 million cars this year, so down in 25 years is significant.----------------------------------------------------Q - You speak frequently about future prosperity. How about oil – when it runs out. Isn’ t it like trying to satisfy a drug addict with Coca-Cola?. Titusville 1853 changed the world. There are 500k producing wells in the US. It contributed to the prosperity of the world. The world will not be dependent on that windfall for next 100 yrs. There will be other free lunches available, whether it be solar or other. Don’t give up on humans’ ability to innovate to face problems that seemed insoluble. We haven’t really started. If you could a point in time to be born, I would pick today. CM will give you something more dire. 150 yrs ago they needed the oil to get ahead. We can get ahead without the oil if we have to, we are advanced civilization. We need gas, coal and oil for chemical feedstock, not warmth or motor vehicles. Freeman Dyson has pointed out that we could go off oil. It doesn’t mean because we couldn’t do it before that we can’t do it in future. If it doesn’t bother Freeman Dyson, it shouldn’t bother you too much.W  If we get another 200 years of growth dispersed over the world while the population goes up, all oil, coal and uranium will run out, so we will have to use the sun. I think there will be some pain in this process. I think it is stupid to use up the hydrocarbons of the world so quickly. It’s stupid when there are so few, and limited, alternatives. What should we have done? We should have brought all the oil over from the Middle East in the 1930s and put it in our ground. Are we doing it now? No. Government policy is behind in rationality. If we are to have a prosperous civilization, we must use the sun. Charlie, what is your over/under for oil production in 25 years?. Oil in 25 years? Down. If that is true, that is a big number. China is doing about 10 million cars this year, so down in 25 years is significant.----------------------------------------------------Q - You speak frequently about future prosperity. How about oil – when it runs out. Isn’ t it like trying to satisfy a drug addict with Coca-Cola?. Titusville 1853 changed the world. There are 500k producing wells in the US. It contributed to the prosperity of the world. The world will not be dependent on that windfall for next 100 yrs. There will be other free lunches available, whether it be solar or other. Don’t give up on humans’ ability to innovate to face problems that seemed insoluble. We haven’t really started. If you could a point in time to be born, I would pick today. CM will give you something more dire. 150 yrs ago they needed the oil to get ahead. We can get ahead without the oil if we have to, we are advanced civilization. We need gas, coal and oil for chemical feedstock, not warmth or motor vehicles. Freeman Dyson has pointed out that we could go off oil. It doesn’t mean because we couldn’t do it before that we can’t do it in future. If it doesn’t bother Freeman Dyson, it shouldn’t bother you too much.W",0
604, What's your opinion of oil? peak oil?,"Oil is finite. It will eventually run out for practical purposes. America found oil early, and there isn’t much left here. We will see a plug‐in electric car. BYD is very smart. Doesn’t know if change to alternatives will be evolutionary or revolutionary. But oil will be higher and solar/electric will be more abundant. (A side note: Buffett went from average oil out of the ground down the value chain and into a personal consumption calculation in his head in about ten seconds.)----------------------------------------------------Q - Oil will run out this century. Considering US policy is to do nothing until the last second, will we face World War III? Will oil companies go to zero?. Oil won’t run out - it doesn’t work that way. At some point the daily productive capacity will level off and then start declining gradually. There is the depletion aspect and the decline curves. We are producing 86 million barrels per day or so, more than ever produced. We are closer, by my calculations, to almost our productive capacity, than we have ever been. I think our surplus capacity is less, and quite a bit less, than in the past. Whatever that peak is, whether it’s 5 years, 10 years, etc., the world will adjust, and we will think about it. Adjustments will cause demand to taper off. I don’t know how much oil is there, but there are lots of barrels of oil in place. We never recover total potential. We may have better engineering recovery in the future. It is nothing like an on and off switch. You may still have enormous political considerations to get access to available oil since it is so important. There is nothing you can do over a short period of time to wean the world off oil. He’s always pulling that one on me too. laughter",1
605, The current tenuous economic situation and interest rates? Where are we going?,"In some sense, the reality of our situation is depressing, stocks are up because running fixed income returns are so lousy. But if it does last, we won’t like it – just like Japanese. We will be mired in stagnation. This is a very easy message. laughter  In some sense, the reality of our situation is depressing, stocks are up because running fixed income returns are so lousy. But if it does last, we won’t like it – just like Japanese. We will be mired in stagnation. This is a very easy message. laughter. In some sense, the reality of our situation is depressing, stocks are up because running fixed income returns are so lousy. But if it does last, we won’t like it – just like Japanese. We will be mired in stagnation. This is a very easy message. laughterW  In some sense, the reality of our situation is depressing, stocks are up because running fixed income returns are so lousy. But if it does last, we won’t like it – just like Japanese. We will be mired in stagnation. This is a very easy message. laughterW",0
606, The current tenuous economic situation and interest rates? Where are we going?,"I don’t think about the macro stuff. What you really want to in investments is figure out what is important and knowable. If it is unimportant and unknowable, you forget about it. What you talk about is important but, in my view, it is not knowable. Understanding Coca-Cola is knowable or Wrigley’s or Eastman Kodak. You can understand those businesses that are knowable. Whether it turns out to be important depends where your valuation leads you and the firm’s price and all that. But we have never not bought or bought a business because of any Macro feeling of any kind because it doesn’t make any difference. Let’s say in 1972 when we bought See’s Candy, I think Nixon put on the price controls a little bit later, but so what! We would have missed a chance to buy something for $25 million that is producing $60 million pre-tax now. We don’t want to pass up the chance to do something intelligent because of some prediction about something we are no good on anyway. So we don’t read or listen to in relation to macro factors at all. The typical investment counselor organization goes out and they bring out their economist and they trot him out and he gives you this big macro picture. And they start working from there on down. In our view that is nonsense.If Alan Greenspan was on the one side of me and Robert Rubin on the other side and they both were whispering in my ear exactly what they were going to do the next twelve months, it wouldn’t make any difference to me what I would pay for Executive Jet or General Re or anything else I do.---------------------------------------------------Q - your opinion on low interest rates?. Very difficult for many with such low rates. People talk about easy money, but it’s not easy on the people who have money. If you invested at these rates when Columbus landed, and didn’t pay taxes, you’d have doubled your money by now! It won’t go on forever, but I’m very sympathetic with people living on a fixed income. Purchasing power is getting eaten away. This will end at some point. I would not want to be Chairman of the Fed. It won’t work forever to run big budget deficits and have easy monetary policy. When we run into trouble the blame doesn’t go to the Fed, it goes to Congress. The pressure of extremely low rates can’t be underestimated. Afraid of everything else, pressure to put other prices back up will be enormous as fear gets resolved. You shouldn’t underestimate the degree to which the last year of stock prices is result of agony of very low interest rates. We have seen a lot of that, and we’ll see what happens when rates go up.",1
607, What was the impact of September 11th?,"""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.  ""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.. ""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.  ""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.. ""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.  ""To the extent that 9/11 causes us to be less weak, foolish and sloppy, it's a plus. We regret what happened, of course, but it's good that people become more realistic. For example, we should have tightened our immigration policies years ago."" I didn't interpret this as opposition to immigration in general -- simply that it should be monitored more carefully so that people like the 9/11 attackers couldn't enter the country and operate freely.",0
608, What was the impact of September 11th?,"It made everyone realize that human haven't progressed in how they behave, but have progressed in terms of their ability to hurt someone they hate. 9/11 brought that home. It used to be that if you hated someone, you could only throw a rock at them.There are millions of people who hate us, but most can't do anything about it. But a few can, and there's incredibly more ability for a deranged person to do harm to us today.Before 9/11, we weren't being paid for insuring the risk of terrorist attacks. Since then, the insurance industry has recognized that it has exposures that it had to exclude or charge for.For new policies, we've sold quite a bit of terrorism polities, but almost all exclude NCB -- nuclear (and fires afterward), chemical and biological. The World Trade Center attack was about as extreme as you can get without NCB.As an industry, we can pay claims of tens of billions of dollars, but not hundreds of billions.We write a few policies that cover NCB because we can take a loss of a few billion.Most people don't realize that the World Trade Center attack was, by a huge margin, the largest workman's comp loss in history. Had the attack been on, say, Yankee Stadium, there would have been few workman's comp claims, but people were at work in the World Trade Centers. Imagine if someone developed a deadly biological agent and released it into the ventilation systems of a number of large buildings simultaneously. It would make the workman's comp claims for the World Trade Center look like nothing.The key to both investing and insurance underwriting is to be realistic and disciplined. 9/11 drove home these lessons.",1
609, Could you use your clout to advocate for tort reform?,"If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.  If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.. I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.  I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.. If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.  If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.. I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.  I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.. If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.  If you say the tort system includes Workman's Comp, which I would, I'd agree that the system has serious problems. In California, Costco has 1/3 of its employees but pays 2/3 of its total Workman's Comp bill. It's institutionalized fraud -- chiropractors, etc. all working together. It'll cost jobs. I had a friend who moved his plant from Texas, where his Workman's Comp was 30% of wages to Utah, where it was 2%. In California, it's gotten so bad that I think there will be reform, even though the legislature is controlled by Democrats.Most of the time they the plaintiffs' lawyers are suing someone who has done something terrible. A lot of defendants who are screaming about plaintiffs bar have done some terrible things. The present system is crazy, but I don't know how to fix it.. I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.  I think it would be a great improvement if there were no D&O insurance. The counter-argument is that no-one with any money would serve on a board. But I think net net you'd be better off.",0
610, Could you use your clout to advocate for tort reform?,"I'm sympathetic to what you're saying, but our clout is nothing compared to that of trial lawyers. It's appalling the friction costs to our society of tort insurance. People pay off rather than go through the nuisance of a suit. The people that pursue that activity pursue it not because it's right, but profitable.But when I look at what's happened in Corporate America, I don't think they should get off scot-free. I just wish the people who engaged in the wrong-doing would pay, not the D&O insurance.Would you make people who did wrong things pay a portion themselves?",1
611, Views on growing income inequality?,"Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.  Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.. Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.  Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.. Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.  Figures you gave on inequality obscure an important fact: if the same family were always on the bottom, then you'd have big resentments. But if DuPonts go down and Pampered Chef up, that's good. That much churn makes people think the system is fairer. We don't like churn now, but we liked it more 30-40 years ago. Laughter.",0
612, Views on growing income inequality?,"The American consumer overall is better off, but not dramatically better than 10 years ago. You're right that there's been increasing inequality. We don't make decisions on what business we buy based on some sweeping projections about what American consumers will do. We're very certain that Americans will do better over time. Average income per capita rose 7x in the 20th century. A simple phone call across the country used to cost a great deal relative to income. People will be better off decade after decade. We're not big on being futurologists.Our consumer businesses -- candy, furniture, etc. -- are very very soft. They were down in Q1. I think we've been in a recession -- although not huge or violent one -- for two years. When government talks about GDP growing 2%, keep in mind that the population grows 1%. It's GDP per capita that counts. And GDP counts people who make you take off your shoes before you get on a plane. It counts good and services that we wish we didn't want. When you get into a war, if you drop planes into the ocean, it building replacement planes is part of GDP. Desirable GDP, my guess, has gone no place in the past three years. The quality of GDP isn't talked about very much.BRK2004 - I don’t see how corporate profits will move up as percentage of GDP.---------------------------------------------------. Corporate profits today are close to their highs, except for a few years after World War II. Incidentally, corporate taxes are nowhere near their highs, so there’s a disconnect there.It is certainly true that in the last 5 to 10 years, the disparity in income has widened significantly and the tax breaks for the wealthy have been extraordinary. I’ve said in the past that most of the members of the Forbes 400, myself included, pay a lower percentage of their income in taxes than their receptionist. This wasn’t true decades ago and it’s wrong in a rich society.In 2004, my tax rate was the lowest of the 15 people in my office – and I’m not taking advantage of any tax shelters – and it’s even lower in 2005. That’s crazy. I don’t think the American people understand that, and if they did, they wouldn’t be very happy about it. GDP per capita figures have been very good. I wouldn’t get too wild about the median income. There are huge fluctuations up and down. What’s really important is that the pie keeps growing.That being said, I don’t disagree that Warren’s right about too many tax cuts for the wealthy, but I don’t think it’s as important.",1
